"customer_id","last_purchase_date","frequency","monetary_value"
15469,"2010-10-08","2","329.90"
15470,"2010-05-13","1","63.42"
15471,"2010-11-24","2","847.08"
15473,"2010-09-21","1","274.80"
15474,"2010-04-23","1","163.10"
15476,"2010-11-24","5","2180.28"
15477,"2010-02-28","1","368.40"
15478,"2010-05-13","1","583.56"
15479,"2009-12-06","1","147.40"
15480,"2010-08-31","6","2686.75"
15481,"2010-11-03","1","1993.34"
15482,"2010-11-18","8","1539.11"
15483,"2010-11-19","6","628.39"
15484,"2010-06-17","2","1061.69"
15485,"2010-12-01","6","3049.51"
15486,"2010-06-30","1","102.00"
15487,"2010-01-29","1","231.32"
15488,"2010-09-09","4","340.60"
15489,"2010-11-04","8","1237.33"
15490,"2010-10-05","2","188.10"
15493,"2010-11-15","4","2313.18"
15494,"2010-08-18","4","2471.72"
15495,"2010-11-25","1","246.50"
15496,"2010-03-18","1","146.14"
15497,"2010-11-30","8","7383.76"
15498,"2010-12-08","23","11464.35"
15499,"2009-12-16","1","161.60"
15501,"2010-10-31","2","402.50"
15502,"2010-12-06","10","3132.07"
15503,"2009-12-13","1","120.06"
15504,"2010-07-07","4","361.07"
15506,"2010-11-23","3","1060.77"
15509,"2010-11-24","1","166.51"
15512,"2010-11-14","2","210.58"
15513,"2010-12-09","21","12744.37"
15514,"2010-11-25","7","2459.09"
15515,"2010-11-17","1","171.81"
15518,"2010-11-25","10","2191.89"
15519,"2010-11-21","2","344.61"
15521,"2010-11-04","11","4099.79"
15523,"2010-11-16","17","16808.03"
15524,"2010-04-12","1","151.40"
15525,"2010-12-01","2","469.78"
15527,"2010-11-10","21","2692.96"
15529,"2010-12-08","2","1116.72"
15530,"2010-07-15","1","311.37"
15532,"2010-11-28","6","2190.97"
15534,"2009-12-14","1","162.25"
15535,"2010-12-09","4","525.92"
15536,"2010-10-26","1","259.09"
15538,"2010-06-20","11","3027.15"
15540,"2010-11-29","1","247.38"
15542,"2010-07-15","4","895.90"
15543,"2010-09-06","1","114.98"
15544,"2010-12-02","16","4591.61"
15545,"2010-12-03","1","135.33"
15546,"2010-04-12","3","539.55"
15547,"2010-11-28","14","5186.05"
15548,"2010-04-23","1","158.09"
15549,"2010-10-14","5","652.70"
15550,"2010-11-26","10","1419.97"
15551,"2010-11-10","8","1223.22"
15552,"2010-03-26","1","162.40"
15555,"2010-12-09","28","6985.88"
15558,"2010-03-10","2","143.33"
15559,"2010-05-20","1","1109.40"
15560,"2010-11-07","2","153.52"
15561,"2010-11-21","4","1133.80"
15562,"2010-10-11","2","538.83"
15563,"2010-07-22","4","1461.52"
15564,"2010-09-02","2","70.74"
15566,"2010-11-12","2","227.87"
15569,"2010-11-14","5","2210.64"
15570,"2010-12-05","15","5137.02"
15571,"2010-11-18","10","3401.20"
15572,"2010-11-24","3","1515.81"
15573,"2010-03-31","3","599.73"
15574,"2010-12-02","4","774.45"
15575,"2010-03-30","1","30.10"
15577,"2009-12-16","2","139.10"
15579,"2010-11-21","5","918.65"
15580,"2010-11-28","14","1221.95"
15581,"2010-12-08","30","2367.81"
15583,"2010-11-28","1","107.86"
15584,"2010-11-05","2","552.39"
15586,"2010-04-27","4","1128.66"
15587,"2010-11-12","3","608.40"
15588,"2010-01-31","1","579.60"
15590,"2010-11-22","5","1496.60"
15591,"2010-05-06","3","217.90"
15595,"2010-08-09","1","357.60"
15596,"2010-12-09","8","1680.25"
15597,"2010-05-13","1","238.80"
15598,"2010-10-08","1","307.34"
15599,"2010-09-20","1","488.32"
15600,"2010-10-07","5","1178.71"
15601,"2010-12-02","19","8173.86"
15602,"2010-12-06","11","1892.34"
15603,"2010-03-16","2","26.25"
15605,"2010-12-01","6","735.17"
15606,"2010-11-14","8","2310.83"
15607,"2010-06-14","12","1473.81"
15608,"2010-10-20","1","692.30"
15611,"2010-11-30","17","1289.98"
15613,"2010-04-08","1","433.72"
15614,"2010-10-07","7","3008.86"
15615,"2010-11-14","27","10922.03"
15616,"2010-09-27","1","317.11"
15617,"2010-11-08","3","828.55"
15620,"2010-11-04","2","385.53"
15622,"2010-10-11","14","4093.55"
15623,"2010-11-11","7","2136.02"
15625,"2010-11-28","6","1698.69"
15626,"2010-10-26","2","373.57"
15627,"2010-09-08","2","566.90"
15628,"2010-12-08","12","2737.72"
15629,"2010-09-15","4","2240.90"
15630,"2010-03-05","1","295.05"
15631,"2010-03-07","1","596.67"
15633,"2010-07-18","18","4173.41"
15634,"2010-11-21","1","311.10"
15635,"2010-11-09","1","100.35"
15636,"2010-09-28","2","719.82"
15637,"2010-10-22","4","574.23"
15638,"2010-11-26","8","2231.20"
15639,"2010-09-16","4","603.01"
15640,"2010-12-02","18","11402.07"
15641,"2010-11-08","8","3458.35"
15642,"2009-12-10","1","105.78"
15645,"2010-11-02","3","430.56"
15646,"2010-12-02","3","526.97"
15647,"2010-10-20","1","169.00"
15649,"2010-12-07","3","1354.35"
15650,"2010-07-12","3","539.03"
15651,"2010-10-15","2","612.76"
15652,"2010-11-17","5","1074.10"
15658,"2010-12-02","6","1311.44"
15659,"2010-11-18","2","226.04"
15660,"2010-12-09","7","1212.13"
15661,"2010-11-25","6","906.15"
15662,"2010-02-16","2","283.73"
15664,"2010-10-07","5","853.72"
15665,"2010-10-24","3","1773.11"
15666,"2010-08-24","2","632.94"
15670,"2010-06-10","2","142.15"
15672,"2009-12-14","1","45.30"
15673,"2010-09-14","6","3528.82"
15674,"2010-10-18","10","4473.83"
15675,"2010-10-31","1","218.35"
15677,"2010-10-14","2","648.40"
15678,"2010-11-09","2","1541.19"
15680,"2010-12-08","10","3130.80"
15681,"2010-11-25","10","1533.84"
15682,"2010-04-19","3","316.99"
15683,"2010-08-23","1","330.79"
15684,"2010-06-10","6","147.80"
15685,"2010-09-15","1","55.98"
15686,"2010-10-15","1","90.00"
15688,"2010-10-17","1","190.57"
15689,"2010-04-01","1","266.93"
15691,"2010-11-10","4","375.00"
15693,"2010-02-18","1","37.50"
15694,"2010-12-09","16","4142.86"
15695,"2010-04-21","2","721.06"
15696,"2010-10-14","9","1113.01"
15697,"2010-01-19","1","246.75"
15698,"2010-03-25","1","46.20"
15702,"2010-08-20","2","140.39"
15704,"2010-08-03","4","1450.56"
15708,"2010-12-05","5","994.26"
15709,"2010-04-29","1","194.60"
15710,"2010-10-18","1","898.87"
15711,"2010-06-01","2","420.25"
15712,"2010-11-25","8","2395.10"
15713,"2010-12-08","4","639.24"
15714,"2010-09-12","3","453.93"
15715,"2010-06-02","5","658.02"
15716,"2010-12-05","8","1938.00"
15717,"2010-10-14","4","456.70"
15718,"2010-06-17","1","293.79"
15719,"2010-11-23","25","5090.40"
15720,"2010-06-07","1","143.19"
15722,"2010-09-20","9","2938.84"
15723,"2010-10-24","3","744.55"
15724,"2010-11-11","2","87.50"
15726,"2010-11-14","1","321.91"
15727,"2010-11-17","8","4266.55"
15728,"2010-11-25","2","544.60"
15729,"2010-11-11","3","92.70"
15730,"2010-11-25","3","599.80"
15731,"2010-06-04","1","125.30"
15732,"2010-12-02","11","1343.40"
15734,"2010-09-29","2","923.85"
15735,"2010-10-14","1","327.68"
15736,"2010-10-05","3","1717.27"
15738,"2010-12-09","28","8553.35"
15741,"2010-09-07","2","208.62"
15742,"2010-03-30","1","156.87"
15747,"2010-11-29","7","1586.62"
15748,"2010-09-16","2","465.45"
15750,"2010-12-09","18","4241.32"
15751,"2010-09-05","14","1318.84"
15752,"2010-12-02","3","1570.16"
15754,"2010-08-03","8","2546.19"
15755,"2010-11-25","12","3618.07"
15757,"2010-11-18","4","2225.94"
15759,"2010-09-17","7","557.94"
15760,"2010-03-19","5","-5795.87"
15761,"2010-09-23","1","143.05"
15764,"2010-10-01","4","1207.81"
15765,"2010-02-11","1","370.63"
15766,"2010-09-21","3","484.60"
15767,"2010-03-08","2","-242.70"
15768,"2010-08-20","32","14977.63"
15769,"2010-12-03","23","32445.66"
15770,"2010-04-06","1","321.45"
15771,"2010-04-14","3","1006.54"
15772,"2010-10-17","1","280.88"
15773,"2010-10-26","1","138.84"
15774,"2010-10-26","6","1053.40"
15775,"2010-03-18","1","45.60"
15777,"2010-11-08","4","710.55"
15778,"2010-10-04","1","307.95"
15779,"2010-09-02","2","124.08"
15782,"2010-10-05","2","1391.71"
15784,"2010-08-29","2","848.33"
15785,"2010-11-30","18","3521.58"
15786,"2010-10-25","4","3558.65"
15788,"2010-07-27","2","215.53"
15789,"2010-10-04","6","1580.71"
15791,"2010-07-21","6","1937.35"
15792,"2010-11-05","2","933.84"
15793,"2010-11-26","5","1433.96"
15794,"2009-12-03","2","777.00"
15795,"2010-10-05","7","1369.86"
15796,"2010-11-30","12","2353.34"
15797,"2010-05-07","2","613.68"
15798,"2010-08-04","3","1535.37"
15799,"2010-10-17","1","540.15"
15800,"2010-09-12","5","543.50"
15803,"2010-09-20","3","1513.84"
15805,"2010-11-19","20","4256.75"
15807,"2010-10-27","3","903.67"
15808,"2010-12-05","20","14524.06"
15809,"2010-09-10","3","463.67"
15810,"2010-11-18","6","1579.37"
15811,"2010-12-09","2","1671.90"
15812,"2010-09-30","8","3385.03"
15814,"2010-11-11","2","689.11"
15816,"2010-06-15","3","93.30"
15817,"2010-10-15","3","2766.40"
15818,"2010-04-30","1","340.50"
15819,"2010-10-04","7","2005.83"
15822,"2010-08-03","6","892.44"
15823,"2010-12-02","5","3874.62"
15824,"2010-09-12","2","890.94"
15826,"2010-05-25","2","933.77"
15827,"2010-12-02","24","1789.48"
15828,"2010-11-29","1","1108.82"
15833,"2009-12-02","1","80.40"
15834,"2010-12-02","4","1515.39"
15837,"2010-08-11","1","385.03"
15838,"2010-12-07","19","40053.35"
15841,"2010-11-18","6","1507.40"
15842,"2010-11-16","3","528.75"
15845,"2010-06-21","4","622.78"
15846,"2010-11-19","1","107.01"
15847,"2010-10-07","3","433.30"
15848,"2010-03-28","1","139.94"
15849,"2010-04-22","1","-5876.34"
15850,"2010-11-28","4","819.87"
15851,"2010-07-01","1","109.73"
15852,"2010-07-01","1","96.55"
15854,"2010-11-28","9","2609.16"
15855,"2010-08-20","1","340.48"
15856,"2010-12-09","28","17643.77"
15857,"2010-10-05","1","273.48"
15858,"2010-12-07","11","2479.02"
15859,"2010-10-03","1","438.46"
15860,"2010-12-06","10","1528.00"
15861,"2010-09-09","6","1217.63"
15862,"2010-12-01","10","2095.41"
15863,"2010-04-01","3","289.86"
15864,"2010-11-23","1","244.44"
15865,"2010-10-22","2","1353.79"
15867,"2010-12-05","20","5177.06"
15868,"2010-05-05","1","94.53"
15869,"2010-03-23","1","174.02"
15870,"2010-11-08","3","508.52"
15871,"2010-09-28","1","33.10"
15872,"2010-11-26","2","434.75"
15873,"2010-08-04","5","138.24"
15874,"2010-11-17","16","6804.33"
15875,"2010-03-03","1","111.72"
15876,"2010-10-26","2","1449.14"
15878,"2010-05-27","2","330.77"
15879,"2010-10-31","4","1157.30"
15880,"2010-12-05","2","313.28"
15882,"2010-12-06","8","953.55"
15884,"2010-10-03","3","243.75"
15885,"2010-11-21","17","1358.22"
15886,"2010-10-19","3","871.78"
15887,"2010-10-29","3","1027.15"
15888,"2010-11-04","2","260.85"
15889,"2010-12-05","8","1348.96"
15890,"2010-11-10","5","535.65"
15892,"2010-02-08","1","128.20"
15893,"2010-08-15","1","305.28"
15894,"2010-12-05","1","156.74"
15896,"2010-03-25","1","-1899.67"
15898,"2010-12-07","25","4149.68"
15899,"2010-12-06","1","56.25"
15900,"2010-10-22","4","539.39"
15901,"2010-09-14","6","320.35"
15902,"2010-11-24","1","145.01"
15903,"2010-11-26","7","3733.48"
15905,"2010-06-14","1","114.69"
15906,"2010-11-30","4","946.10"
15908,"2010-08-06","2","764.57"
15910,"2010-11-04","7","1449.62"
15911,"2010-09-17","10","1401.55"
15912,"2010-09-29","7","810.08"
15913,"2010-06-23","1","6.30"
15914,"2010-11-26","2","205.99"
15915,"2010-11-03","1","429.21"
15916,"2010-12-08","10","1786.43"
15917,"2010-04-12","4","437.53"
15918,"2010-03-18","1","248.65"
15919,"2010-12-06","1","270.72"
15920,"2010-10-11","5","404.14"
15921,"2010-11-08","3","466.08"
15922,"2010-12-02","2","363.60"
15923,"2010-12-02","1","127.08"
15924,"2009-12-08","1","102.82"
15926,"2010-06-15","1","134.44"
15927,"2010-03-02","1","123.39"
15928,"2010-02-21","1","293.53"
15929,"2010-03-05","1","594.00"
15931,"2010-10-07","1","239.90"
15934,"2010-10-18","2","2190.66"
15935,"2009-12-08","1","-308.82"
15936,"2010-11-25","2","282.79"
15938,"2010-09-09","4","330.23"
15939,"2010-11-30","1","2945.38"
15940,"2010-10-26","1","-31.80"
15941,"2010-07-14","2","230.60"
15943,"2010-02-28","2","271.29"
15944,"2010-11-11","3","1839.14"
15945,"2010-12-09","4","646.27"
15946,"2010-07-25","3","2304.18"
15948,"2010-10-11","1","553.85"
15950,"2010-11-29","8","5233.25"
15951,"2010-11-23","1","304.95"
15953,"2010-12-05","12","1890.17"
15954,"2010-04-29","1","190.75"
15955,"2010-12-02","10","4232.80"
15956,"2010-06-06","2","617.60"
15957,"2010-10-15","2","501.21"
15958,"2010-11-01","3","388.64"
15959,"2010-01-26","3","579.49"
15960,"2010-11-30","5","394.00"
15961,"2010-11-25","1","451.29"
15962,"2010-09-16","1","295.83"
15964,"2010-02-14","1","272.96"
15965,"2010-12-07","11","2153.70"
15966,"2010-09-21","2","399.58"
15967,"2010-11-25","11","2600.37"
15968,"2010-11-16","1","418.05"
15969,"2010-10-10","2","460.95"
15970,"2010-04-20","1","703.22"
15971,"2010-11-19","8","730.58"
15972,"2010-09-09","5","1810.27"
15973,"2010-12-08","3","680.62"
15976,"2010-10-25","4","1315.70"
15978,"2010-10-12","4","2173.84"
15979,"2010-04-16","1","329.22"
15980,"2010-09-01","6","4147.42"
15981,"2010-11-09","19","5859.59"
15982,"2010-04-13","1","324.51"
15983,"2010-12-09","6","2483.80"
15984,"2010-12-06","22","5854.15"
15985,"2010-09-29","5","1572.86"
15986,"2010-11-23","1","186.30"
15987,"2010-12-06","2","230.85"
15988,"2010-06-06","2","612.06"
15989,"2010-11-29","2","372.51"
15990,"2010-08-02","5","1217.94"
15991,"2010-06-23","1","150.55"
15992,"2010-11-08","2","854.61"
15994,"2010-10-24","4","771.77"
15995,"2010-10-21","1","696.19"
15996,"2010-12-08","2","626.22"
15997,"2010-04-01","1","-23.40"
15998,"2010-11-11","15","5136.22"
15999,"2009-12-04","1","20.40"
16001,"2010-11-23","2","519.06"
16002,"2010-03-24","1","169.21"
16003,"2010-11-23","5","2878.46"
16004,"2010-08-22","5","2146.39"
16005,"2010-11-29","7","1788.38"
16006,"2010-11-17","1","245.77"
16007,"2010-11-21","3","1373.20"
16008,"2010-11-22","12","4905.35"
16010,"2010-11-28","9","1314.61"
16011,"2010-12-08","15","2504.30"
16012,"2010-11-03","2","1574.50"
16013,"2010-12-03","42","19422.67"
16014,"2010-10-27","2","467.89"
16016,"2010-12-08","6","1011.73"
16017,"2010-10-18","4","1341.95"
16018,"2010-11-08","2","289.23"
16019,"2010-11-23","25","13189.91"
16021,"2010-11-09","2","532.25"
16024,"2010-10-24","2","232.96"
16027,"2010-09-08","11","947.72"
16028,"2010-04-23","1","82.20"
16029,"2010-12-02","52","40808.30"
16032,"2010-09-09","6","1970.45"
16033,"2010-12-05","10","1964.78"
16034,"2010-11-10","4","488.07"
16035,"2010-05-28","1","217.73"
16036,"2010-10-11","2","1797.92"
16037,"2010-06-17","4","634.42"
16039,"2010-10-12","3","449.65"
16040,"2010-10-05","5","1070.15"
16042,"2010-12-09","6","1005.63"
16043,"2010-11-25","4","1082.60"
16044,"2010-09-30","1","340.84"
16045,"2010-10-19","5","1846.33"
16046,"2010-05-26","1","235.78"
16047,"2010-01-26","1","107.14"
16048,"2010-12-01","5","812.84"
16049,"2010-11-29","3","787.89"
16050,"2010-11-21","2","162.80"
16051,"2010-01-27","1","188.44"
16053,"2010-10-22","6","2094.19"
16054,"2010-10-17","6","1306.78"
16057,"2010-10-04","7","1061.85"
16058,"2010-10-29","1","62.70"
16059,"2010-12-07","7","1757.91"
16060,"2010-11-04","3","541.95"
16061,"2010-10-15","2","74.90"
16062,"2010-11-25","4","1709.83"
16064,"2009-12-14","1","111.00"
16065,"2010-12-09","10","1993.53"
16067,"2010-05-26","6","3026.19"
16068,"2010-04-25","1","122.93"
16069,"2010-10-18","1","457.70"
16071,"2010-06-30","3","750.56"
16072,"2010-10-07","3","3744.57"
16074,"2010-11-14","1","265.25"
16075,"2010-07-25","3","726.98"
16077,"2010-05-14","2","600.00"
16078,"2010-02-08","1","283.79"
16080,"2010-11-19","3","296.30"
16081,"2010-12-08","4","1653.28"
16082,"2010-02-07","1","106.75"
16083,"2010-11-22","2","1033.80"
16085,"2010-11-24","8","1356.22"
16086,"2010-12-07","6","1743.60"
16087,"2010-11-15","5","1739.92"
16088,"2010-05-13","2","1437.43"
16089,"2010-11-18","2","271.44"
16090,"2010-03-25","1","205.91"
16092,"2010-07-23","5","736.13"
16094,"2010-11-29","13","2557.33"
16095,"2010-09-09","1","447.05"
16096,"2010-10-19","3","1264.35"
16098,"2010-12-01","8","2442.47"
16099,"2010-10-18","5","836.35"
16100,"2010-09-03","1","582.64"
16101,"2010-10-01","4","1921.46"
16103,"2010-11-15","21","4573.12"
16104,"2010-10-17","10","2213.00"
16105,"2010-09-27","4","2049.23"
16108,"2010-10-05","6","1355.83"
16109,"2010-03-02","2","311.70"
16110,"2010-07-05","1","481.79"
16111,"2010-10-07","1","562.48"
16115,"2010-11-07","4","907.17"
16117,"2010-11-02","3","417.84"
16118,"2010-11-11","5","4255.43"
16119,"2010-11-10","6","1297.45"
16120,"2010-10-13","2","1747.77"
16121,"2010-11-24","4","590.08"
16122,"2010-12-08","3","316.92"
16124,"2010-10-17","4","1522.24"
16125,"2010-12-07","14","4298.30"
16126,"2010-11-25","11","8359.03"
16127,"2009-12-13","1","145.06"
16128,"2010-11-24","9","1868.18"
16129,"2010-10-28","3","1396.05"
16130,"2010-10-13","4","987.48"
16131,"2010-11-29","9","6359.73"
16132,"2010-06-13","2","664.20"
16133,"2010-11-28","32","7923.22"
16134,"2010-10-12","4","1516.30"
16135,"2010-05-05","1","301.90"
16136,"2010-03-07","2","211.70"
16137,"2010-01-28","1","422.70"
16138,"2010-12-06","4","902.40"
16139,"2009-12-17","2","475.74"
16140,"2010-12-03","2","832.42"
16141,"2010-10-18","1","335.54"
16143,"2010-12-05","10","2447.04"
16145,"2010-11-19","11","2951.62"
16146,"2010-09-17","1","212.25"
16147,"2010-11-04","6","1992.02"
16148,"2010-09-29","3","294.05"
16149,"2010-10-06","1","141.70"
16150,"2010-12-02","11","2248.62"
16151,"2010-04-20","1","-4217.59"
16153,"2010-10-25","8","3213.28"
16154,"2010-01-26","1","-10.50"
16155,"2010-11-23","6","781.05"
16156,"2010-11-22","13","2908.97"
16158,"2010-07-05","10","611.32"
16159,"2010-09-13","4","882.09"
16161,"2010-12-06","33","7095.99"
16163,"2010-12-09","12","1822.03"
16165,"2010-07-22","1","79.90"
16166,"2010-10-07","4","327.48"
16167,"2010-10-21","6","1149.87"
16168,"2010-12-05","46","6768.48"
16170,"2010-11-09","18","4933.25"
16172,"2010-08-23","3","744.34"
16174,"2010-08-05","4","1237.20"
16175,"2010-08-25","3","798.85"
16176,"2010-10-14","7","1964.04"
16177,"2010-10-01","11","1809.66"
16178,"2010-11-03","1","414.70"
16180,"2010-08-18","6","5952.79"
16182,"2010-09-27","5","3354.00"
16183,"2010-11-10","3","739.10"
16185,"2010-05-24","1","115.31"
16186,"2010-12-02","18","4991.97"
16188,"2010-10-28","2","95.85"
16190,"2010-11-10","7","2508.47"
16191,"2010-11-29","15","10248.80"
16192,"2009-12-04","1","351.30"
16193,"2010-10-25","1","315.98"
16194,"2010-11-29","1","308.60"
16195,"2009-12-16","1","323.25"
16196,"2010-08-08","1","93.30"
16197,"2010-08-27","9","2016.71"
16198,"2010-09-28","1","629.36"
16199,"2010-11-12","7","942.75"
16200,"2010-11-22","11","4549.33"
16201,"2010-10-20","1","248.65"
16202,"2010-10-18","10","2101.77"
16203,"2010-12-02","3","521.64"
16204,"2010-11-24","3","533.53"
16205,"2010-11-08","3","1069.23"
16206,"2010-11-17","10","2060.31"
16208,"2010-11-10","8","2776.19"
16209,"2010-11-22","4","1884.16"
16210,"2010-12-06","21","17217.76"
16211,"2010-10-14","2","543.57"
16212,"2010-03-31","2","603.37"
16214,"2010-09-30","1","975.50"
16218,"2010-12-01","12","1288.73"
16219,"2010-07-27","1","40.80"
16220,"2009-12-11","1","-10.17"
16221,"2010-12-07","8","1364.15"
16222,"2009-12-18","1","498.50"
16223,"2010-11-30","2","1102.35"
16224,"2010-11-17","1","321.24"
16225,"2010-11-02","13","1725.59"
16226,"2010-11-26","2","417.05"
16227,"2010-08-17","4","640.50"
16228,"2010-11-30","4","886.16"
16229,"2010-11-23","5","1824.76"
16231,"2010-11-25","4","1078.22"
16232,"2010-10-15","5","1708.79"
16233,"2010-12-08","8","1396.58"
16234,"2010-08-23","4","312.78"
16235,"2010-11-29","5","1132.20"
16237,"2010-09-28","1","136.65"
16238,"2010-10-13","1","63.66"
16239,"2010-11-22","4","1078.00"
16241,"2010-12-05","4","1721.44"
16242,"2010-11-23","10","3835.04"
16244,"2010-12-02","1","1056.63"
16246,"2010-09-06","2","827.25"
16250,"2010-12-01","2","401.94"
16251,"2010-07-15","1","128.31"
16252,"2010-12-08","2","0.00"
16253,"2010-10-15","6","3611.29"
16254,"2010-11-26","3","985.14"
16255,"2010-12-09","10","2225.09"
16256,"2010-08-03","2","876.94"
16258,"2010-11-17","11","6630.01"
16259,"2010-10-25","3","361.94"
16261,"2010-11-18","2","312.62"
16262,"2010-11-26","2","709.43"
16263,"2010-10-12","1","351.01"
16264,"2010-09-27","2","837.53"
16265,"2010-11-18","4","1470.47"
16266,"2010-10-12","7","896.06"
16267,"2010-04-27","1","186.66"
16269,"2010-10-07","2","714.59"
16271,"2010-09-08","5","2033.78"
16273,"2010-03-01","2","336.04"
16274,"2010-12-01","1","357.95"
16275,"2010-08-22","2","1591.24"
16276,"2010-08-17","2","1818.79"
16277,"2009-12-06","1","188.69"
16278,"2010-08-19","4","518.76"
16279,"2010-11-19","6","4195.50"
16280,"2009-12-14","1","238.05"
16281,"2010-10-13","3","1354.46"
16282,"2010-08-09","2","1139.28"
16283,"2010-10-17","5","2779.86"
16284,"2010-11-11","1","205.80"
16285,"2010-03-03","1","176.90"
16286,"2010-08-19","4","263.65"
16287,"2010-11-28","4","864.48"
16288,"2010-08-26","1","129.85"
16289,"2010-09-03","2","98.81"
16290,"2010-09-01","4","2069.30"
16291,"2010-01-26","1","117.72"
16292,"2010-11-29","7","890.56"
16293,"2010-12-07","8","2395.46"
16294,"2010-08-20","1","126.05"
16296,"2010-03-23","6","1245.97"
16298,"2010-11-07","6","481.80"
16299,"2010-08-24","2","178.65"
16300,"2010-10-05","3","1392.43"
16301,"2009-12-03","1","107.33"
16303,"2010-11-12","5","2517.89"
16304,"2010-01-14","1","381.66"
16306,"2010-12-07","2","560.55"
16307,"2010-10-06","3","1194.92"
16308,"2010-10-29","3","2560.00"
16310,"2010-10-21","2","460.08"
16312,"2010-10-03","1","171.15"
16314,"2010-11-15","3","1491.40"
16315,"2010-06-21","1","176.34"
16316,"2010-11-24","7","2777.75"
16317,"2010-06-07","3","838.11"
16320,"2010-09-12","6","3390.39"
16321,"2010-03-23","3","34.80"
16323,"2010-05-11","1","146.16"
16325,"2010-10-12","12","2953.30"
16326,"2010-11-21","11","1621.03"
16327,"2010-12-05","15","6861.30"
16328,"2010-05-25","1","310.83"
16329,"2010-10-08","4","1703.07"
16330,"2010-10-11","4","382.42"
16331,"2010-10-03","6","2037.70"
16332,"2010-10-04","5","406.77"
16334,"2010-08-04","1","277.48"
16335,"2010-06-06","8","2747.00"
16336,"2010-10-15","4","3517.69"
16340,"2010-09-26","2","976.99"
16341,"2010-09-28","4","1872.91"
16343,"2010-10-28","1","316.59"
16344,"2010-07-18","3","741.32"
16345,"2010-08-13","1","623.33"
16346,"2010-11-19","1","224.51"
16347,"2010-11-16","11","2594.36"
16348,"2010-10-05","1","328.77"
16350,"2010-12-09","8","1106.02"
16351,"2010-10-24","17","3125.23"
16353,"2010-12-05","19","3310.22"
16354,"2010-11-25","3","733.71"
16355,"2010-11-30","2","349.20"
16356,"2010-11-28","3","204.10"
16357,"2010-11-23","1","209.49"
16358,"2010-11-10","1","892.15"
16359,"2010-11-28","8","919.03"
16362,"2010-10-05","2","189.67"
16365,"2010-12-07","8","1756.38"
16366,"2010-05-06","3","1220.83"
16367,"2010-11-21","1","557.91"
16368,"2010-09-30","1","142.78"
16369,"2010-09-29","4","1111.15"
16371,"2010-09-17","1","157.20"
16372,"2010-11-02","4","930.68"
16373,"2010-11-22","2","309.49"
16374,"2010-11-02","3","1298.42"
16375,"2010-08-26","2","104.00"
16377,"2010-04-01","1","632.28"
16381,"2010-11-09","2","258.70"
16382,"2010-10-27","2","353.10"
16383,"2010-11-08","7","2242.48"
16384,"2010-10-06","2","774.45"
16385,"2010-12-08","3","474.72"
16386,"2010-11-17","1","785.39"
16387,"2010-11-09","4","824.19"
16388,"2010-02-24","1","186.05"
16390,"2010-06-21","3","467.50"
16391,"2010-11-04","4","1103.61"
16392,"2010-10-22","2","541.86"
16393,"2010-12-05","11","2515.45"
16395,"2010-11-11","12","1972.05"
16396,"2010-08-23","3","102.70"
16397,"2010-03-21","1","127.88"
16399,"2010-11-15","1","233.25"
16400,"2010-11-09","8","2855.51"
16401,"2010-11-25","19","2567.75"
16402,"2010-12-05","1","211.80"
16404,"2009-12-07","1","-12.75"
16406,"2010-09-15","3","370.91"
16407,"2010-11-15","4","694.72"
16408,"2010-04-27","1","231.93"
16409,"2010-11-24","7","3680.16"
16410,"2009-12-05","1","130.32"
16411,"2010-12-05","3","695.54"
16412,"2010-11-11","4","495.40"
16413,"2010-11-29","1","266.78"
16414,"2010-10-04","3","433.46"
16415,"2010-05-05","2","509.09"
16416,"2010-11-14","6","1921.48"
16417,"2010-08-04","1","35.70"
16418,"2010-10-27","2","426.67"
16419,"2010-05-11","2","515.19"
16420,"2010-11-08","1","75.00"
16421,"2010-11-28","3","526.27"
16422,"2010-12-05","72","27304.85"
16424,"2010-11-22","1","309.50"
16428,"2010-10-22","3","660.28"
16430,"2010-11-23","6","817.09"
16433,"2010-10-27","1","200.26"
16434,"2010-09-19","6","1204.79"
16435,"2010-07-15","3","1011.57"
16436,"2010-02-09","4","242.04"
16437,"2010-11-23","2","301.25"
16439,"2009-12-17","1","310.70"
16440,"2010-08-03","1","216.30"
16441,"2010-10-18","4","642.28"
16442,"2010-04-14","2","282.68"
16443,"2010-07-07","1","162.24"
16444,"2010-11-14","15","2943.61"
16445,"2010-11-18","3","372.22"
16446,"2010-10-04","1","-9.00"
16447,"2010-04-28","2","516.13"
16448,"2010-08-25","1","178.98"
16450,"2010-05-04","3","1163.81"
16451,"2010-05-27","3","742.43"
16452,"2010-03-19","2","332.17"
16453,"2010-06-27","2","251.71"
16454,"2010-10-04","5","10.05"
16455,"2010-12-03","8","2465.54"
16456,"2010-12-01","10","4027.04"
16458,"2010-11-29","12","2232.60"
16459,"2009-12-10","1","71.79"
16461,"2010-04-28","2","1463.80"
16465,"2010-10-22","3","726.34"
16466,"2010-11-21","9","2110.13"
16467,"2010-07-19","8","2862.40"
16468,"2010-08-26","2","712.62"
16469,"2010-07-13","1","178.48"
16470,"2010-11-08","7","1696.21"
16471,"2010-11-12","5","962.23"
16472,"2010-10-01","2","789.60"
16473,"2010-11-30","1","154.72"
16476,"2010-10-18","3","337.00"
